"","date","sales","unemployment","temperature","facebook_newsfeed_spend","facebook_newsfeed_impressions","youtube_brand_spend","youtube_brand_impressions","search_spend","search_clicks","youtube_performance_spend","youtube_performance_impressions","newspaper_spend","newspaper_readership","tv_spend","tv_gross_rating_points"
"426",2020-08-29,1118826.60029365,8.4,63.2489604901896,10977.249779056,10574989,23520.7944462714,11053970,22268.813716145,9785,29608.1896019579,7059238,11540.4624067565,964717,18779.9378354003,1181699
"427",2020-08-30,1114353.57343269,8.4,69.640489642343,10718.617474653,10988760,24515.2690112249,11783427,23393.7608952158,10756,32667.1485506239,7820183,12254.0991541459,972675,20671.649846452,1683870
"428",2020-08-31,1089683.19518676,8.4,44.9094583894059,11474.9915388547,8827368,23417.7858454895,11216457,24369.6402666507,11047,27426.7281999196,6642466,11858.6497546731,776975,17256.6406243199,962595
"429",2020-09-01,1084867.26351049,7.9,65.3159961106874,11139.40396141,9915901,25479.1448714417,14220666,24601.774429094,11621,25044.4709053469,6119813,12114.7725908867,1069691,20903.9342664648,1540662
"430",2020-09-02,1093669.27514245,7.9,54.6601259970298,11918.2324240163,11190944,23896.5465212534,10218507,19622.4801460225,8887,27932.0928461535,6940237,11755.8347870814,769741,18344.8314820013,1298860
"431",2020-09-03,1112144.39488592,7.9,66.0436462055878,11028.4557931363,8821040,28886.3275778505,14715415,23963.9306144105,11142,25765.9777263152,6199052,11948.4654014426,942912,20965.7462347889,1345973
"432",2020-09-04,1123861.43724394,7.9,58.512327857984,10772.6558702519,10416209,23940.7103524037,11850337,23733.6757095153,10512,19040.6907378568,4615856,11789.1256310688,926437,24062.3502550815,2135983
"433",2020-09-05,1085870.2535777,7.9,69.9484967680389,11209.4945583948,8860264,22822.2762703022,11823158,21472.3550453394,10142,27391.9965066926,6658745,12000.4246187323,874403,18528.119739139,972374
"434",2020-09-06,1095024.40184107,7.9,70.3550874164544,11196.7957929507,11352208,28330.1379013576,15752273,21537.881026346,10387,32688.7353097009,7780810,11885.7359927614,960541,18338.3406460646,979099
"435",2020-09-07,1083365.02181226,7.9,52.2866990479571,10429.6689890594,10548672,24444.1971826071,10980786,22188.5060833748,9709,0,0,12122.3212743803,1517206,17084.9724056515,871013
"436",2020-09-08,1106141.1490797,7.9,65.8802349157283,11025.8414500991,11880429,21031.8444087021,9508320,24698.6819797043,11482,0,0,11997.0768197377,894992,18194.6903367145,1222702
"437",2020-09-09,1065666.54414845,7.9,48.0819029673236,11076.6152938971,9014623,22652.1520796192,11812501,20166.5714711795,8392,0,0,12083.9366473399,800095,22736.793609013,1494487
"438",2020-09-10,1085745.65546252,7.9,72.3202480287322,10451.3491214795,10820464,24672.4033493929,13347165,22287.6982539369,9261,0,0,12347.907853664,1180750,17114.0189006437,1084077
"439",2020-09-11,1084450.41664351,7.9,51.9396011136669,10459.4910844903,9002228,27073.2068714894,12279776,24386.1553346231,11068,0,0,12173.979703146,948984,21327.1047386463,1408021
"440",2020-09-12,1090829.44477714,7.9,64.9108603519281,10894.351343298,8734800,24553.2518547559,11279283,24101.7833152698,10859,0,0,12172.3423577762,816703,21193.4869222211,986740
"441",2020-09-13,1098280.0854733,7.9,67.3383615667325,11302.3566834556,11336046,26101.2997681836,12484033,22328.3602676661,10269,0,0,12084.6933205187,994426,23523.0930189809,1297853
"442",2020-09-14,1102949.68126193,7.9,55.4521910591052,11071.0547638507,11064201,24503.8094561229,13162958,23729.2066346083,10743,0,0,11832.3624424676,1088189,23600.7104594764,1442292
"443",2020-09-15,1092345.86667453,7.9,67.1963164056023,10968.7289089625,9902789,28067.378845799,13480628,23600.2499577766,10058,0,0,12180.2403818844,926912,16951.557690922,925926
"444",2020-09-16,1095386.59220033,7.9,64.4056284491048,11202.5289695434,11091509,21487.364560517,10347655,27521.2918377234,11300,0,0,12147.2134489485,898383,18928.6808081842,1212765
"445",2020-09-17,1105664.60706716,7.9,55.3824154585227,10260.9199196599,9905378,23120.9573459309,10867460,22314.5102273698,10052,0,0,12001.2197353116,1064026,18874.5129737736,1175977
"446",2020-09-18,1080034.45464635,7.9,57.7470559078404,11143.4243802307,9847394,24597.0771576824,12406577,24672.3776455585,11377,0,0,11514.1256037493,735089,24035.9265012924,1709759
"447",2020-09-19,1091161.55518848,7.9,82.1505584301143,10779.8228574357,9629717,26528.4175908904,14008788,24640.2643297893,10892,0,0,12204.5314871491,1025163,18174.8176266097,1181460
"448",2020-09-20,1101464.95702432,7.9,81.4818215009382,10646.1741031895,8314582,23571.957509339,11681398,22976.813696376,10398,0,0,11738.3450178997,881095,22626.6550772762,1699555
"449",2020-09-21,1085665.09490159,7.9,70.8647801635229,10826.1637424179,8802027,20709.4019636601,10692489,23218.0010252427,10744,30054.0462020499,7235620,0,0,17286.4992099229,906148
"450",2020-09-22,1090515.52984885,7.9,85.8786741722792,10381.5911322399,11216324,23519.449717714,10811516,26693.5952553103,12870,31583.8912144754,7694591,0,0,22434.8867282862,1293574
"451",2020-09-23,1088627.83338764,7.9,74.0900936057586,11056.7392649764,9144571,27973.072137685,13853756,22227.5479253992,9364,25786.1394360318,6227991,0,0,0,0
"452",2020-09-24,1097696.16571228,7.9,74.5482532780463,10868.0641765563,10179912,24676.9897037216,13071400,22086.8532788577,10200,27748.5169530249,6788985,0,0,0,0
"453",2020-09-25,1092162.43910724,7.9,80.0586911461568,10771.9296951832,10984159,26430.5529043175,12939368,22347.2951795651,9842,27565.4951117699,6841451,0,0,0,0
"454",2020-09-26,1059888.46914169,7.9,66.4627057104925,11079.9751680328,9684756,22539.6347557569,10219673,23885.5853881817,10350,24219.3889209202,5779555,0,0,0,0
"455",2020-09-27,1087446.64070905,7.9,64.661558559359,11648.2548317086,10747700,26539.5179177095,12836747,22504.0275224759,9634,26832.6982986097,6382097,0,0,0,0
"456",2020-09-28,1084267.23338637,7.9,86.079295208177,11767.0325934175,12476823,23351.911529559,12147784,27560.6134401059,11803,32484.0050889789,7763118,0,0,0,0
"457",2020-09-29,1085848.42551732,7.9,68.4892158848205,11313.559606432,10184173,28340.2790287614,14322775,21996.6053974376,10209,27906.1052448231,7072300,0,0,0,0
"458",2020-09-30,1067223.00200111,7.9,76.997270712942,11613.3123377032,9839355,25010.3996482711,10657765,23625.8515694522,10915,24796.8902179843,5948905,0,0,0,0
"459",2020-10-01,1079827.94340641,6.9,84.7650917249446,11438.3215993462,10905601,24287.5822572813,10886583,24270.6906402293,10310,22840.2063415278,5430954,0,0,0,0
"460",2020-10-02,1097635.72827292,6.9,70.1767504518178,10721.5778353035,8136691,28777.3640008238,15339818,19081.1242891846,8669,29927.5216392203,7288539,0,0,0,0
"461",2020-10-03,1105504.5746939,6.9,86.9900380293553,11550.0745872219,12790857,29774.6455624557,15333259,23070.6863726411,10325,31251.557222849,7566070,0,0,0,0
"462",2020-10-04,1067826.02429298,6.9,83.1837281019188,10051.2761475782,8394031,24816.6853033342,11828835,20362.2589438629,8714,24812.6446194923,6118173,0,0,0,0
"463",2020-10-05,1070345.78404457,6.9,79.027215521284,10909.6961127341,11749692,27271.791328053,13620206,19346.7929508797,8524,0,0,11805.7194405517,1087485,0,0
"464",2020-10-06,1066911.15252121,6.9,63.1598474579778,11057.6652679039,8759819,23726.9668421687,11731283,24526.5847915287,11267,0,0,11895.1080027712,1060772,0,0
"465",2020-10-07,1102261.06428935,6.9,77.3657654628925,11099.8418438922,10018950,24677.1807646844,12715906,24602.5781736683,10603,0,0,11849.6050877391,1963465,0,0
"466",2020-10-08,1075701.77128683,6.9,79.1612822186357,10909.3567901175,10261982,22123.9133098958,9064974,23857.5288255711,9502,0,0,11780.9998263694,910396,0,0
"467",2020-10-09,1090094.67565627,6.9,54.7150212876748,10790.6749325629,10626147,26094.9579273179,13829619,24821.0575493282,10825,0,0,12100.02828122,1155055,0,0
"468",2020-10-10,1075044.38005802,6.9,57.8799381792162,11052.2120633497,11437255,25731.1024471865,12402561,22282.3719335707,9981,0,0,11839.7733996256,971792,0,0
"469",2020-10-11,1075328.57939907,6.9,74.9850729301237,11105.830879622,8668817,24480.1265817043,11460351,22536.5586712723,10309,0,0,12023.2662793341,870637,0,0
"470",2020-10-12,1057643.89212038,6.9,68.1504489203788,11139.0441167741,9571943,21743.3677224214,11244409,20095.8852199348,9697,0,0,12083.7156958217,838855,0,0
"471",2020-10-13,1098740.6661537,6.9,73.0664525398925,11120.7427429986,10302927,24312.5710156613,12158092,24943.822114053,10829,0,0,11975.3211626133,714317,0,0
"472",2020-10-14,1076296.37543213,6.9,70.3925093770638,11469.2132229039,8931509,26463.2534461796,10892519,19323.0679491195,9039,0,0,11917.2771830537,876483,0,0
"473",2020-10-15,1073242.03505821,6.9,56.6806890122375,10559.6153257156,8388147,23330.2439841334,11832652,24613.7213423699,10552,0,0,12343.6528728635,1154203,0,0
"474",2020-10-16,1059721.82311631,6.9,48.1339539391459,11014.9212386221,8349475,28418.9452593508,14578685,24849.5301706408,12368,0,0,12028.5569918637,994498,0,0
"475",2020-10-17,1074874.8981594,6.9,60.8013275410244,10820.9100775861,9115954,23182.2509159517,10638663,23880.9612036347,10908,0,0,11743.7871073765,837331,0,0
"476",2020-10-18,1078637.52860644,6.9,62.2717228684332,11792.9019547077,10123861,28489.4280802299,14087836,21929.4673607734,9707,0,0,12085.7536095498,964384,0,0
"477",2020-10-19,1086861.36242761,6.9,66.3067214777856,11259.3682953193,10741672,24623.3436900047,10691276,25694.8617039094,11342,27258.0910627605,6572699,11529.5463458752,825040,0,0
"478",2020-10-20,1076855.74746059,6.9,55.513774453205,10781.4182512603,10697642,26845.8029674268,12296710,23225.6406073957,9638,31273.6839573703,7676615,11872.2655073137,841740,0,0
"479",2020-10-21,1085036.16838956,6.9,69.9261791575846,10881.1712814519,9264333,27629.9264209323,13091121,25398.1442413836,11564,27804.4775838887,6810983,11982.6005500749,1062944,0,0
"480",2020-10-22,1063079.85861399,6.9,63.1237927494658,10689.6504434185,8913684,24359.8562874373,11112174,21549.1492399953,9152,20731.2891753972,5101175,11876.5773227597,1040209,0,0
"481",2020-10-23,1074179.57373941,6.9,45.7438995863138,10605.2865102432,8858957,24520.1171695369,10763489,23022.496860419,9192,23666.3475800827,5619162,11951.1100772852,1015427,22115.4851756364,1759412
"482",2020-10-24,1092693.58262607,6.9,48.0665125478614,11667.2317394455,10497033,25571.4825537858,12484054,22996.8561846949,10252,34578.9898064119,8473321,11990.1184007684,1285729,17267.8700470814,1104192
"483",2020-10-25,1084079.6957485,6.9,65.9786631774191,11432.2787009869,11222407,26669.1436326895,13275436,22417.4228146495,10555,25452.7409215744,6322514,11428.6614210261,1066283,22774.2146324083,1481575
"484",2020-10-26,1097264.45124745,6.9,55.5783824842048,10578.5290502718,9203512,23845.9653028111,11260808,24927.9786737124,11821,26785.4608637128,6519846,12008.878332672,1248552,20665.613888952,1444614
"485",2020-10-27,1102598.20692835,6.9,68.6528004083932,10830.3486032264,9924505,23690.3930655349,11155724,24651.5764546106,11927,31575.3669514544,7590165,11754.0322013993,1050235,20005.5942814331,1394475
"486",2020-10-28,1075980.11169275,6.9,69.2683346918482,10709.0697551043,8725089,26850.0869776131,11177554,22853.6033422283,10232,29554.5971658028,7228788,11792.877187347,1053765,21724.2381758571,1340287
"487",2020-10-29,1076897.70662358,6.9,67.2763602767022,10815.4390415739,9622168,26353.1215327751,11740028,20103.9864724704,9100,37321.8786047249,9192089,12095.7281810444,1010141,21518.0648617305,1510536
"488",2020-10-30,1097396.5582065,6.9,61.0212502720679,10770.4631512088,10535119,29139.8422756529,13425410,19630.4416479475,8986,24744.8939790038,6003929,11764.3526532731,973138,17973.9880096402,1264326
"489",2020-10-31,1075920.74302681,6.9,63.3087804734083,11550.5676816225,9984600,26677.7593935107,13832019,25124.7506052364,11135,23465.7716169226,5797033,12243.41469348,1065610,20338.979263774,1374452
"490",2020-11-01,1097590.13635559,6.7,69.3435364260654,10898.4038098887,9618248,25834.0721025284,11759576,23606.8113864736,11220,28373.3223015096,6884999,11945.7543088011,1114120,17310.0298223643,983444
"491",2020-11-02,1102463.42134587,6.7,60.485879083324,11396.9917400296,10521323,22792.4112184486,10505684,24149.7299743608,10843,0,0,0,0,24013.8016550991,1958865
"492",2020-11-03,1085257.12476945,6.7,60.8677959667272,10852.0998022925,10690600,25178.2378190076,10717830,23347.1107172986,9948,0,0,0,0,21565.0941439126,1620658
"493",2020-11-04,1084044.80032203,6.7,66.3290265815683,10797.3319991516,9676144,26313.2450501643,13132537,21243.6511342939,9315,0,0,0,0,18515.3685529724,1095457
"494",2020-11-05,1096553.28295694,6.7,55.9435812942395,11229.0834503046,9951568,22305.0021827165,10452966,24032.0723875274,10774,0,0,0,0,22246.0490411449,964600
"495",2020-11-06,1099290.36907212,6.7,75.5127565805929,11565.6177269157,10078573,22062.9762878608,9974854,18718.4218282181,8524,0,0,0,0,24627.2043951437,1730665
"496",2020-11-07,1089295.97015168,6.7,67.9750552091489,11065.253546339,10472283,25065.413529465,11644601,23649.7941253417,10218,0,0,0,0,17880.9243498741,1014215
"497",2020-11-08,1093709.18915185,6.7,59.1940486849345,10473.073833662,8404930,27091.4170026383,14323811,17448.3467352086,7643,0,0,0,0,25070.9546395156,1796123
"498",2020-11-09,1098187.0035223,6.7,59.4630990077185,11253.1007662439,11840228,28358.4441118806,13429468,20879.1200629014,8552,0,0,0,0,20441.0693472447,1252041
"499",2020-11-10,1076270.37790434,6.7,60.5286238496626,11486.3657955639,10174232,27235.6182835384,13003723,25119.1937378621,11349,0,0,0,0,18984.9782325503,1388409
"500",2020-11-11,1106473.67015288,6.7,58.5308986832596,10864.3815431084,9138998,27332.6419607225,14186736,25340.4862658438,11393,0,0,0,0,17132.6584715409,1218276
"501",2020-11-12,1088147.74961467,6.7,65.9534297059128,11482.1002889056,10421951,26272.4545316711,12436235,24767.1378624266,11347,0,0,0,0,17840.1246481645,1521117
"502",2020-11-13,1081786.28617544,6.7,84.6583335256688,10738.6123759962,10731988,24994.6957230571,12552718,25594.2806336667,11617,0,0,0,0,21839.7098829375,1585364
"503",2020-11-14,1086212.04753898,6.7,62.869313349229,11229.4523857234,9098108,25550.8818267812,13009917,22677.9845430847,10565,0,0,0,0,22153.369263901,1767673
"504",2020-11-15,1103824.72587571,6.7,65.1153267583006,11001.1062430466,9328139,23876.1155896618,11740351,22300.2393931078,9955,0,0,0,0,19470.3851751706,1266464
"505",2020-11-16,1074363.77594827,6.7,62.9614423818217,10989.9606691113,8384235,25004.6028500967,10407371,20667.2619355205,8783,26554.6888832185,6525067,11893.0168005447,959805,22253.6082193604,1336839
"506",2020-11-17,1112414.09424774,6.7,62.8346940484445,11051.0994601681,10160900,27231.3779031285,12807637,22056.2440355741,9333,36031.2661454855,8613318,12112.0837784888,954996,20028.805993723,1487599
"507",2020-11-18,1090877.2377039,6.7,87.6456702941152,10754.2305333748,10508549,24326.8973074848,11277314,25433.3827833146,10859,23740.5962753539,6061589,12116.701978448,1014453,20173.7678871711,1345528
"508",2020-11-19,1086549.68601209,6.7,85.4853963620251,10669.0415211025,9401617,23655.5974866214,11698881,22314.2041590661,9648,21081.7957889942,5105720,12136.5894138397,1035372,23801.9817407574,1711843
"509",2020-11-20,1101866.16593262,6.7,66.7877034883348,10742.850801027,10197698,23154.0356916897,12057461,26679.8646281552,11988,29452.6587132491,7153617,12523.4203471098,1013756,17404.0950045529,913554
"510",2020-11-21,1123468.68501631,6.7,75.3238648896934,10922.9920259819,13341972,26842.8425858314,13040509,19524.8133075621,8338,31156.5072363291,7499096,11981.5542033458,1264546,16391.741579049,1137374
"511",2020-11-22,1099629.67655502,6.7,69.5905043349901,11394.7897815584,9224408,26049.701576392,13273076,22339.4142939695,8908,31475.0897802264,7942162,11733.0985517359,1020310,20194.2282138838,1125663
"512",2020-11-23,1097990.20552168,6.7,68.0864794060537,10368.8816355294,10404614,26133.2748900942,11852483,23842.5844337867,11041,28098.3349388122,6810534,12006.4407508105,874967,22588.7709689052,1425713
"513",2020-11-24,1124401.11789216,6.7,63.2805872506718,10596.9127621267,11954295,27123.3026589803,12959570,24977.0020408618,11109,26460.1953971936,6463597,11797.7245635165,1150031,18832.9373288298,1081930
"514",2020-11-25,1099657.2517356,6.7,70.8862672158743,11303.5312829254,9780158,24424.9249425674,11423324,24353.4916674023,10621,23935.4366196413,5789727,11687.6393458076,916066,15980.8389202407,938111
"515",2020-11-26,1075355.8583698,6.7,77.4238619449701,10112.6706477632,8773582,25408.9533792511,10757596,23185.3914624755,10289,29416.7203053925,7114203,12792.684709759,918756,23445.8093607038,1287379
"516",2020-11-27,1101990.97761368,6.7,66.3064393459064,10882.892458417,10273610,24483.1841150578,11061705,24087.4768474931,10402,34210.9910756316,8238418,11892.0391344894,861687,19596.3641720623,1355961
"517",2020-11-28,1094009.31251376,6.7,75.4752345512857,10640.0599065987,8958291,28179.8046447275,13515449,24066.7628713609,10757,29418.6076408661,7093347,12309.2888590649,1190715,18075.7537836591,1359502
"518",2020-11-29,1119365.3334686,6.7,78.2349631880843,11519.2784778709,10962498,29048.786618433,15873694,26421.7897297497,11498,21205.7866967938,5052420,11863.3903081835,914350,23218.3767728257,1243055
"519",2020-11-30,1108635.70352179,6.7,78.2340009127584,11194.0368545735,10232076,28010.9914584945,13745342,20724.1060017119,8923,0,0,11751.2421665739,775332,16331.9082640128,1321084
"520",2020-12-01,1083161.64331365,6.7,73.7829786580597,10799.720596943,8647725,26500.5808956481,10913792,24902.7422630681,11207,0,0,12098.4014753769,1203599,18236.2275940004,915240
"521",2020-12-02,1096731.63741981,6.7,60.1287831512624,10929.7202650351,10704846,27790.0823198551,14410176,23731.4701520936,10477,0,0,11937.3301259099,1126385,19869.644974189,1689111
