X,date,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,data_week,inflation_rate,retail_trade,gdp,income,month,quarter,week,sales
404,8/7/20,8.4,63.99444169,11199.09292,11103113,23775.07532,12257690,21017.20622,10264,22742.33769,5588207,12152.92866,1353449,20410.21817,1247390,2020_32,1.61,482391,21362.428,15739.2,2020.583333,2020.5,32,1091914.303
405,8/8/20,8.4,86.24644038,10720.62999,9236200,26020.09074,12051146,23499.89273,10138,29282.36715,7249289,11993.9427,877388,18868.83372,922957,2020_32,1.61,482391,21362.428,15739.2,2020.583333,2020.5,32,1102860.955
406,8/9/20,8.4,67.00389034,11162.18478,8907763,27297.4787,12610032,20868.31625,8321,32456.67154,7954632,11860.13014,1103279,24033.06409,1884526,2020_32,1.61,482391,21362.428,15739.2,2020.583333,2020.5,32,1090371.9
407,8/10/20,8.4,75.93617066,11023.85346,11621397,23575.41964,11668347,21562.57012,9669,0,0,0,0,21711.34625,1334853,2020_32,1.61,482391,21362.428,15739.2,2020.583333,2020.5,32,1088200.086
408,8/11/20,8.4,63.32496817,11284.47577,9083872,23584.34051,10541630,21552.16591,10090,0,0,0,0,20946.76951,1226836,2020_33,1.63,482391,21362.428,15739.2,2020.583333,2020.5,33,1059950.854
409,8/12/20,8.4,70.4007381,11544.18927,10276626,21331.61101,9837024,20074.97165,9037,0,0,0,0,20459.1324,935524,2020_33,1.67,482391,21362.428,15739.2,2020.583333,2020.5,33,1067542.575
410,8/13/20,8.4,79.75286935,11390.94622,9846296,24399.36615,11125054,23719.22634,10267,0,0,0,0,19767.06576,1241000,2020_33,1.67,482391,21362.428,15739.2,2020.583333,2020.5,33,1102615.653
411,8/14/20,8.4,77.36816919,11474.73504,11142532,24329.96223,10422895,24676.25191,10724,0,0,0,0,20352.82096,1007157,2020_33,1.65,482391,21362.428,15739.2,2020.583333,2020.5,33,1065921.625
412,8/15/20,8.4,59.6241641,11317.61638,10644892,23724.63087,11624932,24114.74887,10516,0,0,0,0,18404.04715,1130751,2020_33,1.65,482391,21362.428,15739.2,2020.583333,2020.5,33,1073211.044
413,8/16/20,8.4,72.90432599,11027.49597,9083021,23990.21247,11811514,22879.00297,10724,0,0,0,0,23077.72315,1274191,2020_33,1.65,482391,21362.428,15739.2,2020.583333,2020.5,33,1091529.328
414,8/17/20,8.4,55.22449817,10254.72294,9798384,29660.4023,13739494,20871.60729,9021,0,0,0,0,23205.95334,1558103,2020_33,1.66,482391,21362.428,15739.2,2020.583333,2020.5,33,1106194.664
415,8/18/20,8.4,71.64925167,11945.41686,11151027,26019.91258,13160634,22214.67379,10128,0,0,0,0,20540.03624,1268699,2020_34,1.68,482391,21362.428,15739.2,2020.583333,2020.5,34,1090068.42
416,8/19/20,8.4,79.64938296,11054.18071,9554675,23357.12036,11332736,20526.50356,9277,0,0,0,0,19857.76045,1468033,2020_34,1.67,482391,21362.428,15739.2,2020.583333,2020.5,34,1071170.158
417,8/20/20,8.4,74.63869841,10987.70899,10882125,24730.02481,12933781,23391.04772,9778,0,0,0,0,18766.20773,878835,2020_34,1.62,482391,21362.428,15739.2,2020.583333,2020.5,34,1093579.592
418,8/21/20,8.4,73.45421357,10496.93091,10520862,26986.4028,13331891,22786.63339,10110,0,0,0,0,24012.92279,2260404,2020_34,1.64,482391,21362.428,15739.2,2020.583333,2020.5,34,1094422.618
419,8/22/20,8.4,59.54373663,11105.33147,10244968,23415.76191,10978292,23699.85937,10670,0,0,0,0,22624.36239,1696045,2020_34,1.64,482391,21362.428,15739.2,2020.583333,2020.5,34,1089334.23
420,8/23/20,8.4,69.78807746,10839.34795,9084509,22047.81748,10489407,22723.03419,10239,0,0,0,0,17023.64874,925166,2020_34,1.64,482391,21362.428,15739.2,2020.583333,2020.5,34,1062693.646
421,8/24/20,8.4,57.90695869,10750.88982,11233409,25375.44081,12200648,23300.54096,10410,27573.45235,6688992,11762.56311,841498,20977.38711,1444609,2020_34,1.67,482391,21362.428,15739.2,2020.583333,2020.5,34,1126377.396
422,8/25/20,8.4,52.65822663,10796.3748,10744633,23054.36865,12022577,21793.39721,9216,33387.55798,7929391,12132.45366,1540482,21721.86085,1178710,2020_35,1.7,482391,21362.428,15739.2,2020.583333,2020.5,35,1087254.072
423,8/26/20,8.4,56.42972093,11068.91307,9104807,26090.80313,10864015,17773.36252,7328,29034.08756,7145142,11801.69933,929667,20983.48573,1747763,2020_35,1.72,482391,21362.428,15739.2,2020.583333,2020.5,35,1100088.615
424,8/27/20,8.4,57.79444797,10747.78855,10651939,27659.16626,14035906,22450.56794,10269,29510.54686,7325663,12172.87883,872694,19979.17132,1044282,2020_35,1.73,482391,21362.428,15739.2,2020.583333,2020.5,35,1102605.524
425,8/28/20,8.4,67.30029824,11311.73633,11734681,25728.8263,13725618,23906.69785,11443,22653.89246,5600458,12369.77741,888424,19528.02651,1321154,2020_35,1.77,482391,21362.428,15739.2,2020.583333,2020.5,35,1097512.479
426,8/29/20,8.4,63.24896049,10977.24978,10574989,23520.79445,11053970,22268.81372,9785,29608.1896,7059238,11540.46241,964717,18779.93784,1181699,2020_35,1.77,482391,21362.428,15739.2,2020.583333,2020.5,35,1118826.6
427,8/30/20,8.4,69.64048964,10718.61747,10988760,24515.26901,11783427,23393.7609,10756,32667.14855,7820183,12254.09915,972675,20671.64985,1683870,2020_35,1.77,482391,21362.428,15739.2,2020.583333,2020.5,35,1114353.573
428,8/31/20,8.4,44.90945839,11474.99154,8827368,23417.78585,11216457,24369.64027,11047,27426.7282,6642466,11858.64975,776975,17256.64062,962595,2020_35,1.8,482391,21362.428,15739.2,2020.583333,2020.5,35,1089683.195
429,9/1/20,7.9,65.31599611,11139.40396,9915901,25479.14487,14220666,24601.77443,11621,25044.47091,6119813,12114.77259,1069691,20903.93427,1540662,2020_36,1.76,492700,21362.428,15799.7,2020.666667,2020.5,36,1084867.264
430,9/2/20,7.9,54.660126,11918.23242,11190944,23896.54652,10218507,19622.48015,8887,27932.09285,6940237,11755.83479,769741,18344.83148,1298860,2020_36,1.73,492700,21362.428,15799.7,2020.666667,2020.5,36,1093669.275
431,9/3/20,7.9,66.04364621,11028.45579,8821040,28886.32758,14715415,23963.93061,11142,25765.97773,6199052,11948.4654,942912,20965.74623,1345973,2020_36,1.65,492700,21362.428,15799.7,2020.666667,2020.5,36,1112144.395
432,9/4/20,7.9,58.51232786,10772.65587,10416209,23940.71035,11850337,23733.67571,10512,19040.69074,4615856,11789.12563,926437,24062.35026,2135983,2020_36,1.7,492700,21362.428,15799.7,2020.666667,2020.5,36,1123861.437
433,9/5/20,7.9,69.94849677,11209.49456,8860264,22822.27627,11823158,21472.35505,10142,27391.99651,6658745,12000.42462,874403,18528.11974,972374,2020_36,1.7,492700,21362.428,15799.7,2020.666667,2020.5,36,1085870.254
434,9/6/20,7.9,70.35508742,11196.79579,11352208,28330.1379,15752273,21537.88103,10387,32688.73531,7780810,11885.73599,960541,18338.34065,979099,2020_36,1.7,492700,21362.428,15799.7,2020.666667,2020.5,36,1095024.402
435,9/7/20,7.9,52.28669905,10429.66899,10548672,24444.19718,10980786,22188.50608,9709,0,0,12122.32127,1517206,17084.97241,871013,2020_36,1.7,492700,21362.428,15799.7,2020.666667,2020.5,36,1083365.022
436,9/8/20,7.9,65.88023492,11025.84145,11880429,21031.84441,9508320,24698.68198,11482,0,0,11997.07682,894992,18194.69034,1222702,2020_37,1.68,492700,21362.428,15799.7,2020.666667,2020.5,37,1106141.149
437,9/9/20,7.9,48.08190297,11076.61529,9014623,22652.15208,11812501,20166.57147,8392,0,0,12083.93665,800095,22736.79361,1494487,2020_37,1.71,492700,21362.428,15799.7,2020.666667,2020.5,37,1065666.544
438,9/10/20,7.9,72.32024803,10451.34912,10820464,24672.40335,13347165,22287.69825,9261,0,0,12347.90785,1180750,17114.0189,1084077,2020_37,1.69,492700,21362.428,15799.7,2020.666667,2020.5,37,1085745.655
439,9/11/20,7.9,51.93960111,10459.49108,9002228,27073.20687,12279776,24386.15533,11068,0,0,12173.9797,948984,21327.10474,1408021,2020_37,1.65,492700,21362.428,15799.7,2020.666667,2020.5,37,1084450.417
440,9/12/20,7.9,64.91086035,10894.35134,8734800,24553.25185,11279283,24101.78332,10859,0,0,12172.34236,816703,21193.48692,986740,2020_37,1.65,492700,21362.428,15799.7,2020.666667,2020.5,37,1090829.445
441,9/13/20,7.9,67.33836157,11302.35668,11336046,26101.29977,12484033,22328.36027,10269,0,0,12084.69332,994426,23523.09302,1297853,2020_37,1.65,492700,21362.428,15799.7,2020.666667,2020.5,37,1098280.085
442,9/14/20,7.9,55.45219106,11071.05476,11064201,24503.80946,13162958,23729.20663,10743,0,0,11832.36244,1088189,23600.71046,1442292,2020_37,1.65,492700,21362.428,15799.7,2020.666667,2020.5,37,1102949.681
443,9/15/20,7.9,67.19631641,10968.72891,9902789,28067.37885,13480628,23600.24996,10058,0,0,12180.24038,926912,16951.55769,925926,2020_38,1.67,492700,21362.428,15799.7,2020.666667,2020.5,38,1092345.867
444,9/16/20,7.9,64.40562845,11202.52897,11091509,21487.36456,10347655,27521.29184,11300,0,0,12147.21345,898383,18928.68081,1212765,2020_38,1.68,492700,21362.428,15799.7,2020.666667,2020.5,38,1095386.592
445,9/17/20,7.9,55.38241546,10260.91992,9905378,23120.95735,10867460,22314.51023,10052,0,0,12001.21974,1064026,18874.51297,1175977,2020_38,1.66,492700,21362.428,15799.7,2020.666667,2020.5,38,1105664.607
446,9/18/20,7.9,57.74705591,11143.42438,9847394,24597.07716,12406577,24672.37765,11377,0,0,11514.1256,735089,24035.9265,1709759,2020_38,1.67,492700,21362.428,15799.7,2020.666667,2020.5,38,1080034.455
447,9/19/20,7.9,82.15055843,10779.82286,9629717,26528.41759,14008788,24640.26433,10892,0,0,12204.53149,1025163,18174.81763,1181460,2020_38,1.67,492700,21362.428,15799.7,2020.666667,2020.5,38,1091161.555
448,9/20/20,7.9,81.4818215,10646.1741,8314582,23571.95751,11681398,22976.8137,10398,0,0,11738.34502,881095,22626.65508,1699555,2020_38,1.67,492700,21362.428,15799.7,2020.666667,2020.5,38,1101464.957
449,9/21/20,7.9,70.86478016,10826.16374,8802027,20709.40196,10692489,23218.00103,10744,30054.0462,7235620,0,0,17286.49921,906148,2020_38,1.62,492700,21362.428,15799.7,2020.666667,2020.5,38,1085665.095
450,9/22/20,7.9,85.87867417,10381.59113,11216324,23519.44972,10811516,26693.59526,12870,31583.89121,7694591,0,0,22434.88673,1293574,2020_39,1.62,492700,21362.428,15799.7,2020.666667,2020.5,39,1090515.53
451,9/23/20,7.9,74.09009361,11056.73926,9144571,27973.07214,13853756,22227.54793,9364,25786.13944,6227991,0,0,0,0,2020_39,1.6,492700,21362.428,15799.7,2020.666667,2020.5,39,1088627.833
452,9/24/20,7.9,74.54825328,10868.06418,10179912,24676.9897,13071400,22086.85328,10200,27748.51695,6788985,0,0,0,0,2020_39,1.58,492700,21362.428,15799.7,2020.666667,2020.5,39,1097696.166
453,9/25/20,7.9,80.05869115,10771.9297,10984159,26430.5529,12939368,22347.29518,9842,27565.49511,6841451,0,0,0,0,2020_39,1.58,492700,21362.428,15799.7,2020.666667,2020.5,39,1092162.439
454,9/26/20,7.9,66.46270571,11079.97517,9684756,22539.63476,10219673,23885.58539,10350,24219.38892,5779555,0,0,0,0,2020_39,1.58,492700,21362.428,15799.7,2020.666667,2020.5,39,1059888.469
455,9/27/20,7.9,64.66155856,11648.25483,10747700,26539.51792,12836747,22504.02752,9634,26832.6983,6382097,0,0,0,0,2020_39,1.58,492700,21362.428,15799.7,2020.666667,2020.5,39,1087446.641
456,9/28/20,7.9,86.07929521,11767.03259,12476823,23351.91153,12147784,27560.61344,11803,32484.00509,7763118,0,0,0,0,2020_39,1.61,492700,21362.428,15799.7,2020.666667,2020.5,39,1084267.233
457,9/29/20,7.9,68.48921588,11313.55961,10184173,28340.27903,14322775,21996.6054,10209,27906.10524,7072300,0,0,0,0,2020_40,1.64,492700,21362.428,15799.7,2020.666667,2020.5,40,1085848.426
458,9/30/20,7.9,76.99727071,11613.31234,9839355,25010.39965,10657765,23625.85157,10915,24796.89022,5948905,0,0,0,0,2020_40,1.63,492700,21362.428,15799.7,2020.666667,2020.5,40,1067223.002
459,10/1/20,6.9,84.76509172,11438.3216,10905601,24287.58226,10886583,24270.69064,10310,22840.20634,5430954,0,0,0,0,2020_40,1.63,490826,21704.706,15729.1,2020.75,2020.75,40,1079827.943
460,10/2/20,6.9,70.17675045,10721.57784,8136691,28777.364,15339818,19081.12429,8669,29927.52164,7288539,0,0,0,0,2020_40,1.64,490826,21704.706,15729.1,2020.75,2020.75,40,1097635.728
461,10/3/20,6.9,86.99003803,11550.07459,12790857,29774.64556,15333259,23070.68637,10325,31251.55722,7566070,0,0,0,0,2020_40,1.64,490826,21704.706,15729.1,2020.75,2020.75,40,1105504.575
462,10/4/20,6.9,83.1837281,10051.27615,8394031,24816.6853,11828835,20362.25894,8714,24812.64462,6118173,0,0,0,0,2020_40,1.64,490826,21704.706,15729.1,2020.75,2020.75,40,1067826.024
463,10/5/20,6.9,79.02721552,10909.69611,11749692,27271.79133,13620206,19346.79295,8524,0,0,11805.71944,1087485,0,0,2020_40,1.68,490826,21704.706,15729.1,2020.75,2020.75,40,1070345.784
464,10/6/20,6.9,63.15984746,11057.66527,8759819,23726.96684,11731283,24526.58479,11267,0,0,11895.108,1060772,0,0,2020_41,1.66,490826,21704.706,15729.1,2020.75,2020.75,41,1066911.153
465,10/7/20,6.9,77.36576546,11099.84184,10018950,24677.18076,12715906,24602.57817,10603,0,0,11849.60509,1963465,0,0,2020_41,1.71,490826,21704.706,15729.1,2020.75,2020.75,41,1102261.064
466,10/8/20,6.9,79.16128222,10909.35679,10261982,22123.91331,9064974,23857.52883,9502,0,0,11780.99983,910396,0,0,2020_41,1.72,490826,21704.706,15729.1,2020.75,2020.75,41,1075701.771
467,10/9/20,6.9,54.71502129,10790.67493,10626147,26094.95793,13829619,24821.05755,10825,0,0,12100.02828,1155055,0,0,2020_41,1.73,490826,21704.706,15729.1,2020.75,2020.75,41,1090094.676
468,10/10/20,6.9,57.87993818,11052.21206,11437255,25731.10245,12402561,22282.37193,9981,0,0,11839.7734,971792,0,0,2020_41,1.73,490826,21704.706,15729.1,2020.75,2020.75,41,1075044.38
469,10/11/20,6.9,74.98507293,11105.83088,8668817,24480.12658,11460351,22536.55867,10309,0,0,12023.26628,870637,0,0,2020_41,1.73,490826,21704.706,15729.1,2020.75,2020.75,41,1075328.579
470,10/12/20,6.9,68.15044892,11139.04412,9571943,21743.36772,11244409,20095.88522,9697,0,0,12083.7157,838855,0,0,2020_41,1.73,490826,21704.706,15729.1,2020.75,2020.75,41,1057643.892
471,10/13/20,6.9,73.06645254,11120.74274,10302927,24312.57102,12158092,24943.82211,10829,0,0,11975.32116,714317,0,0,2020_42,1.7,490826,21704.706,15729.1,2020.75,2020.75,42,1098740.666
472,10/14/20,6.9,70.39250938,11469.21322,8931509,26463.25345,10892519,19323.06795,9039,0,0,11917.27718,876483,0,0,2020_42,1.69,490826,21704.706,15729.1,2020.75,2020.75,42,1076296.375
473,10/15/20,6.9,56.68068901,10559.61533,8388147,23330.24398,11832652,24613.72134,10552,0,0,12343.65287,1154203,0,0,2020_42,1.69,490826,21704.706,15729.1,2020.75,2020.75,42,1073242.035
474,10/16/20,6.9,48.13395394,11014.92124,8349475,28418.94526,14578685,24849.53017,12368,0,0,12028.55699,994498,0,0,2020_42,1.71,490826,21704.706,15729.1,2020.75,2020.75,42,1059721.823
475,10/17/20,6.9,60.80132754,10820.91008,9115954,23182.25092,10638663,23880.9612,10908,0,0,11743.78711,837331,0,0,2020_42,1.71,490826,21704.706,15729.1,2020.75,2020.75,42,1074874.898
476,10/18/20,6.9,62.27172287,11792.90195,10123861,28489.42808,14087836,21929.46736,9707,0,0,12085.75361,964384,0,0,2020_42,1.71,490826,21704.706,15729.1,2020.75,2020.75,42,1078637.529
477,10/19/20,6.9,66.30672148,11259.3683,10741672,24623.34369,10691276,25694.8617,11342,27258.09106,6572699,11529.54635,825040,0,0,2020_42,1.71,490826,21704.706,15729.1,2020.75,2020.75,42,1086861.362
478,10/20/20,6.9,55.51377445,10781.41825,10697642,26845.80297,12296710,23225.64061,9638,31273.68396,7676615,11872.26551,841740,0,0,2020_43,1.72,490826,21704.706,15729.1,2020.75,2020.75,43,1076855.747
479,10/21/20,6.9,69.92617916,10881.17128,9264333,27629.92642,13091121,25398.14424,11564,27804.47758,6810983,11982.60055,1062944,0,0,2020_43,1.74,490826,21704.706,15729.1,2020.75,2020.75,43,1085036.168
480,10/22/20,6.9,63.12379275,10689.65044,8913684,24359.85629,11112174,21549.14924,9152,20731.28918,5101175,11876.57732,1040209,0,0,2020_43,1.76,490826,21704.706,15729.1,2020.75,2020.75,43,1063079.859
481,10/23/20,6.9,45.74389959,10605.28651,8858957,24520.11717,10763489,23022.49686,9192,23666.34758,5619162,11951.11008,1015427,22115.48518,1759412,2020_43,1.75,490826,21704.706,15729.1,2020.75,2020.75,43,1074179.574
482,10/24/20,6.9,48.06651255,11667.23174,10497033,25571.48255,12484054,22996.85618,10252,34578.98981,8473321,11990.1184,1285729,17267.87005,1104192,2020_43,1.75,490826,21704.706,15729.1,2020.75,2020.75,43,1092693.583
483,10/25/20,6.9,65.97866318,11432.2787,11222407,26669.14363,13275436,22417.42281,10555,25452.74092,6322514,11428.66142,1066283,22774.21463,1481575,2020_43,1.75,490826,21704.706,15729.1,2020.75,2020.75,43,1084079.696
484,10/26/20,6.9,55.57838248,10578.52905,9203512,23845.9653,11260808,24927.97867,11821,26785.46086,6519846,12008.87833,1248552,20665.61389,1444614,2020_43,1.72,490826,21704.706,15729.1,2020.75,2020.75,43,1097264.451
485,10/27/20,6.9,68.65280041,10830.3486,9924505,23690.39307,11155724,24651.57645,11927,31575.36695,7590165,11754.0322,1050235,20005.59428,1394475,2020_44,1.71,490826,21704.706,15729.1,2020.75,2020.75,44,1102598.207
486,10/28/20,6.9,69.26833469,10709.06976,8725089,26850.08698,11177554,22853.60334,10232,29554.59717,7228788,11792.87719,1053765,21724.23818,1340287,2020_44,1.7,490826,21704.706,15729.1,2020.75,2020.75,44,1075980.112
487,10/29/20,6.9,67.27636028,10815.43904,9622168,26353.12153,11740028,20103.98647,9100,37321.8786,9192089,12095.72818,1010141,21518.06486,1510536,2020_44,1.71,490826,21704.706,15729.1,2020.75,2020.75,44,1076897.707
488,10/30/20,6.9,61.02125027,10770.46315,10535119,29139.84228,13425410,19630.44165,8986,24744.89398,6003929,11764.35265,973138,17973.98801,1264326,2020_44,1.7,490826,21704.706,15729.1,2020.75,2020.75,44,1097396.558
489,10/31/20,6.9,63.30878047,11550.56768,9984600,26677.75939,13832019,25124.75061,11135,23465.77162,5797033,12243.41469,1065610,20338.97926,1374452,2020_44,1.7,490826,21704.706,15729.1,2020.75,2020.75,44,1075920.743
490,11/1/20,6.7,69.34353643,10898.40381,9618248,25834.0721,11759576,23606.81139,11220,28373.3223,6884999,11945.75431,1114120,17310.02982,983444,2020_44,1.7,486833,21704.706,15522.5,2020.833333,2020.75,44,1097590.136
491,11/2/20,6.7,60.48587908,11396.99174,10521323,22792.41122,10505684,24149.72997,10843,0,0,0,0,24013.80166,1958865,2020_44,1.71,486833,21704.706,15522.5,2020.833333,2020.75,44,1102463.421
492,11/3/20,6.7,60.86779597,10852.0998,10690600,25178.23782,10717830,23347.11072,9948,0,0,0,0,21565.09414,1620658,2020_45,1.72,486833,21704.706,15522.5,2020.833333,2020.75,45,1085257.125
493,11/4/20,6.7,66.32902658,10797.332,9676144,26313.24505,13132537,21243.65113,9315,0,0,0,0,18515.36855,1095457,2020_45,1.64,486833,21704.706,15522.5,2020.833333,2020.75,45,1084044.8
494,11/5/20,6.7,55.94358129,11229.08345,9951568,22305.00218,10452966,24032.07239,10774,0,0,0,0,22246.04904,964600,2020_45,1.66,486833,21704.706,15522.5,2020.833333,2020.75,45,1096553.283
495,11/6/20,6.7,75.51275658,11565.61773,10078573,22062.97629,9974854,18718.42183,8524,0,0,0,0,24627.2044,1730665,2020_45,1.65,486833,21704.706,15522.5,2020.833333,2020.75,45,1099290.369
496,11/7/20,6.7,67.97505521,11065.25355,10472283,25065.41353,11644601,23649.79413,10218,0,0,0,0,17880.92435,1014215,2020_45,1.65,486833,21704.706,15522.5,2020.833333,2020.75,45,1089295.97
497,11/8/20,6.7,59.19404868,10473.07383,8404930,27091.417,14323811,17448.34674,7643,0,0,0,0,25070.95464,1796123,2020_45,1.65,486833,21704.706,15522.5,2020.833333,2020.75,45,1093709.189
498,11/9/20,6.7,59.46309901,11253.10077,11840228,28358.44411,13429468,20879.12006,8552,0,0,0,0,20441.06935,1252041,2020_45,1.73,486833,21704.706,15522.5,2020.833333,2020.75,45,1098187.004
499,11/10/20,6.7,60.52862385,11486.3658,10174232,27235.61828,13003723,25119.19374,11349,0,0,0,0,18984.97823,1388409,2020_46,1.76,486833,21704.706,15522.5,2020.833333,2020.75,46,1076270.378
500,11/11/20,6.7,58.53089868,10864.38154,9138998,27332.64196,14186736,25340.48627,11393,0,0,0,0,17132.65847,1218276,2020_46,1.76,486833,21704.706,15522.5,2020.833333,2020.75,46,1106473.67
501,11/12/20,6.7,65.95342971,11482.10029,10421951,26272.45453,12436235,24767.13786,11347,0,0,0,0,17840.12465,1521117,2020_46,1.71,486833,21704.706,15522.5,2020.833333,2020.75,46,1088147.75
502,11/13/20,6.7,84.65833353,10738.61238,10731988,24994.69572,12552718,25594.28063,11617,0,0,0,0,21839.70988,1585364,2020_46,1.72,486833,21704.706,15522.5,2020.833333,2020.75,46,1081786.286
503,11/14/20,6.7,62.86931335,11229.45239,9098108,25550.88183,13009917,22677.98454,10565,0,0,0,0,22153.36926,1767673,2020_46,1.72,486833,21704.706,15522.5,2020.833333,2020.75,46,1086212.048
504,11/15/20,6.7,65.11532676,11001.10624,9328139,23876.11559,11740351,22300.23939,9955,0,0,0,0,19470.38518,1266464,2020_46,1.72,486833,21704.706,15522.5,2020.833333,2020.75,46,1103824.726
